id,pair_id,family,representation,evaluation_kind,source_smiles,response_path,has_response,is_correct,predicted_smiles,predicted_integer,error,failure_details,response_text
translation_to_graph_smiles_006_moljson,translation_to_graph_smiles_006,translation_to_graph,moljson,translation_to_graph,CC(C)OC(=O)N1CCC(C(F)(F)F)C1,outputs/responses/translation_to_graph_smiles_006_moljson.txt,True,True,CC(C)OC(=O)N1CCC(C(F)(F)F)C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""O""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""N""},{""id"":""a7"",""element"":""O""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""F""},{""id"":""a14"",""element"":""F""},{""id"":""a15"",""element"":""F""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a2"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a5"",""target"":""a7"",""order"":2},{""source"":""a6"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a6"",""order"":1},{""source"":""a10"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a13"",""order"":1},{""source"":""a12"",""target"":""a14"",""order"":1},{""source"":""a12"",""target"":""a15"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
translation_to_graph_smiles_006_commonchem,translation_to_graph_smiles_006,translation_to_graph,commonchem,translation_to_graph,CC(C)OC(=O)N1CCC(C(F)(F)F)C1,outputs/responses/translation_to_graph_smiles_006_commonchem.txt,True,True,CC(C)OC(=O)N1CCC(C(F)(F)F)C1,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":9,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[1,3]},{""type"":1,""atoms"":[3,4]},{""type"":2,""atoms"":[4,5]},{""type"":1,""atoms"":[4,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[10,12]},{""type"":1,""atoms"":[10,13]},{""type"":1,""atoms"":[9,14]},{""type"":1,""atoms"":[14,6]}]}]}"
translation_to_graph_smiles_007_moljson,translation_to_graph_smiles_007,translation_to_graph,moljson,translation_to_graph,CC(Sc1ccc(Cl)cc1)C1=C=CC=C1,outputs/responses/translation_to_graph_smiles_007_moljson.txt,True,True,CC(Sc1ccc(Cl)cc1)C1=C=CC=C1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""C""},{""id"":""a3"",""element"":""S""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""Cl""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""C""},{""id"":""a15"",""element"":""C""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1.5},{""source"":""a5"",""target"":""a6"",""order"":1.5},{""source"":""a6"",""target"":""a7"",""order"":1.5},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a7"",""target"":""a9"",""order"":1.5},{""source"":""a9"",""target"":""a10"",""order"":1.5},{""source"":""a10"",""target"":""a4"",""order"":1.5},{""source"":""a2"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":2},{""source"":""a12"",""target"":""a13"",""order"":2},{""source"":""a13"",""target"":""a14"",""order"":1},{""source"":""a14"",""target"":""a15"",""order"":2},{""source"":""a15"",""target"":""a11"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
translation_to_graph_smiles_007_commonchem,translation_to_graph_smiles_007,translation_to_graph,commonchem,translation_to_graph,CC(Sc1ccc(Cl)cc1)C1=C=CC=C1,outputs/responses/translation_to_graph_smiles_007_commonchem.txt,True,False,CC(Sc1cccc(Cl)c1)C1=C=CC=C1,,smiles_mismatch,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":16,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":17,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":2,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":2,""atoms"":[5,7]},{""type"":1,""atoms"":[7,8]},{""type"":2,""atoms"":[8,9]},{""type"":1,""atoms"":[9,3]},{""type"":1,""atoms"":[1,10]},{""type"":2,""atoms"":[10,11]},{""type"":2,""atoms"":[11,12]},{""type"":1,""atoms"":[12,13]},{""type"":2,""atoms"":[13,14]},{""type"":1,""atoms"":[14,10]}]}]}"
translation_to_graph_smiles_008_moljson,translation_to_graph_smiles_008,translation_to_graph,moljson,translation_to_graph,C[n+]1ccn(CC2COc3cscc3O2)c1,outputs/responses/translation_to_graph_smiles_008_moljson.txt,True,True,C[n+]1ccn(CC2COc3cscc3O2)c1,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""N""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""N""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""O""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""S""},{""id"":""a14"",""element"":""C""},{""id"":""a15"",""element"":""C""},{""id"":""a16"",""element"":""O""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1.5},{""source"":""a3"",""target"":""a4"",""order"":1.5},{""source"":""a4"",""target"":""a5"",""order"":1.5},{""source"":""a5"",""target"":""a6"",""order"":1.5},{""source"":""a6"",""target"":""a2"",""order"":1.5},{""source"":""a5"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1.5},{""source"":""a12"",""target"":""a13"",""order"":1.5},{""source"":""a13"",""target"":""a14"",""order"":1.5},{""source"":""a14"",""target"":""a15"",""order"":1.5},{""source"":""a15"",""target"":""a11"",""order"":1.5},{""source"":""a15"",""target"":""a16"",""order"":1},{""source"":""a16"",""target"":""a8"",""order"":1}],""charges"":[{""atom_id"":""a2"",""formal_charge"":1}],""aromatic_n_h"":null}"
translation_to_graph_smiles_008_commonchem,translation_to_graph_smiles_008,translation_to_graph,commonchem,translation_to_graph,C[n+]1ccn(CC2COc3cscc3O2)c1,outputs/responses/translation_to_graph_smiles_008_commonchem.txt,True,False,,,"AtomValenceException: Explicit valence for atom # 1 N, 5, is greater than permitted",,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":0,""chg"":1,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":16,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":2,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":2,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":2,""atoms"":[5,1]},{""type"":1,""atoms"":[4,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":2,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":2,""atoms"":[12,13]},{""type"":1,""atoms"":[13,14]},{""type"":2,""atoms"":[14,10]},{""type"":1,""atoms"":[14,15]},{""type"":1,""atoms"":[15,7]}]}]}"
translation_to_graph_smiles_009_moljson,translation_to_graph_smiles_009,translation_to_graph,moljson,translation_to_graph,NOOOOOCCCCCCCCCCC(N)=O,outputs/responses/translation_to_graph_smiles_009_moljson.txt,True,True,NOOOOOCCCCCCCCCCC(N)=O,,,,"{""atoms"":[{""id"":""a1"",""element"":""N""},{""id"":""a2"",""element"":""O""},{""id"":""a3"",""element"":""O""},{""id"":""a4"",""element"":""O""},{""id"":""a5"",""element"":""O""},{""id"":""a6"",""element"":""O""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""C""},{""id"":""a15"",""element"":""C""},{""id"":""a16"",""element"":""C""},{""id"":""a17"",""element"":""C""},{""id"":""a18"",""element"":""N""},{""id"":""a19"",""element"":""O""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a12"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a14"",""order"":1},{""source"":""a14"",""target"":""a15"",""order"":1},{""source"":""a15"",""target"":""a16"",""order"":1},{""source"":""a16"",""target"":""a17"",""order"":1},{""source"":""a17"",""target"":""a18"",""order"":1},{""source"":""a17"",""target"":""a19"",""order"":2}],""charges"":null,""aromatic_n_h"":null}"
translation_to_graph_smiles_009_commonchem,translation_to_graph_smiles_009,translation_to_graph,commonchem,translation_to_graph,NOOOOOCCCCCCCCCCC(N)=O,outputs/responses/translation_to_graph_smiles_009_commonchem.txt,True,True,NOOOOOCCCCCCCCCCC(N)=O,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":7,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":1,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":1,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":1,""atoms"":[11,12]},{""type"":1,""atoms"":[12,13]},{""type"":1,""atoms"":[13,14]},{""type"":1,""atoms"":[14,15]},{""type"":1,""atoms"":[15,16]},{""type"":1,""atoms"":[16,17]},{""type"":2,""atoms"":[16,18]}]}]}"
translation_to_graph_smiles_010_moljson,translation_to_graph_smiles_010,translation_to_graph,moljson,translation_to_graph,COC(=O)CNc1ccc(C(=O)O)cc1C(=O)O,outputs/responses/translation_to_graph_smiles_010_moljson.txt,True,True,COC(=O)CNc1ccc(C(=O)O)cc1C(=O)O,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""O""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""O""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""N""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""O""},{""id"":""a15"",""element"":""O""},{""id"":""a16"",""element"":""C""},{""id"":""a17"",""element"":""O""},{""id"":""a18"",""element"":""O""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":2},{""source"":""a3"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1.5},{""source"":""a8"",""target"":""a9"",""order"":1.5},{""source"":""a9"",""target"":""a10"",""order"":1.5},{""source"":""a10"",""target"":""a11"",""order"":1.5},{""source"":""a11"",""target"":""a12"",""order"":1.5},{""source"":""a12"",""target"":""a7"",""order"":1.5},{""source"":""a10"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a14"",""order"":2},{""source"":""a13"",""target"":""a15"",""order"":1},{""source"":""a12"",""target"":""a16"",""order"":1},{""source"":""a16"",""target"":""a17"",""order"":2},{""source"":""a16"",""target"":""a18"",""order"":1}],""charges"":null,""aromatic_n_h"":null}"
translation_to_graph_smiles_010_commonchem,translation_to_graph_smiles_010,translation_to_graph,commonchem,translation_to_graph,COC(=O)CNc1ccc(C(=O)O)cc1C(=O)O,outputs/responses/translation_to_graph_smiles_010_commonchem.txt,True,True,COC(=O)CNc1ccc(C(=O)O)cc1C(=O)O,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":1,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":2,""atoms"":[2,3]},{""type"":1,""atoms"":[2,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":1,""atoms"":[6,7]},{""type"":2,""atoms"":[7,8]},{""type"":1,""atoms"":[8,9]},{""type"":2,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":2,""atoms"":[11,6]},{""type"":1,""atoms"":[9,12]},{""type"":2,""atoms"":[12,13]},{""type"":1,""atoms"":[12,14]},{""type"":1,""atoms"":[11,15]},{""type"":2,""atoms"":[15,16]},{""type"":1,""atoms"":[15,17]}]}]}"
translation_to_graph_smiles_011_moljson,translation_to_graph_smiles_011,translation_to_graph,moljson,translation_to_graph,[C-]#[N+]Cc1nc2cc(Br)ccc2cc1C(=O)OCC,outputs/responses/translation_to_graph_smiles_011_moljson.txt,True,True,[C-]#[N+]Cc1nc2cc(Br)ccc2cc1C(=O)OCC,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""N""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""C""},{""id"":""a5"",""element"":""N""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""C""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""Br""},{""id"":""a15"",""element"":""C""},{""id"":""a16"",""element"":""O""},{""id"":""a17"",""element"":""O""},{""id"":""a18"",""element"":""C""},{""id"":""a19"",""element"":""C""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":3},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":1},{""source"":""a4"",""target"":""a5"",""order"":1.5},{""source"":""a5"",""target"":""a6"",""order"":1.5},{""source"":""a6"",""target"":""a7"",""order"":1.5},{""source"":""a7"",""target"":""a8"",""order"":1.5},{""source"":""a8"",""target"":""a9"",""order"":1.5},{""source"":""a9"",""target"":""a10"",""order"":1.5},{""source"":""a10"",""target"":""a11"",""order"":1.5},{""source"":""a11"",""target"":""a6"",""order"":1.5},{""source"":""a11"",""target"":""a12"",""order"":1.5},{""source"":""a12"",""target"":""a13"",""order"":1.5},{""source"":""a13"",""target"":""a4"",""order"":1.5},{""source"":""a8"",""target"":""a14"",""order"":1},{""source"":""a13"",""target"":""a15"",""order"":1},{""source"":""a15"",""target"":""a16"",""order"":2},{""source"":""a15"",""target"":""a17"",""order"":1},{""source"":""a17"",""target"":""a18"",""order"":1},{""source"":""a18"",""target"":""a19"",""order"":1}],""charges"":[{""atom_id"":""a1"",""formal_charge"":-1},{""atom_id"":""a2"",""formal_charge"":1}],""aromatic_n_h"":null}"
translation_to_graph_smiles_011_commonchem,translation_to_graph_smiles_011,translation_to_graph,commonchem,translation_to_graph,[C-]#[N+]Cc1nc2cc(Br)ccc2cc1C(=O)OCC,outputs/responses/translation_to_graph_smiles_011_commonchem.txt,True,True,[C-]#[N+]Cc1nc2cc(Br)ccc2cc1C(=O)OCC,,,,"{""commonchem"":10,""molecules"":[{""atoms"":[{""z"":6,""impHs"":0,""chg"":-1,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":0,""chg"":1,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":7,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":35,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":1,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":8,""impHs"":0,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":2,""chg"":0,""isotope"":0,""nRad"":0},{""z"":6,""impHs"":3,""chg"":0,""isotope"":0,""nRad"":0}],""bonds"":[{""type"":3,""atoms"":[0,1]},{""type"":1,""atoms"":[1,2]},{""type"":1,""atoms"":[2,3]},{""type"":2,""atoms"":[3,4]},{""type"":1,""atoms"":[4,5]},{""type"":1,""atoms"":[5,6]},{""type"":2,""atoms"":[6,7]},{""type"":1,""atoms"":[7,8]},{""type"":1,""atoms"":[7,9]},{""type"":2,""atoms"":[9,10]},{""type"":1,""atoms"":[10,11]},{""type"":2,""atoms"":[11,5]},{""type"":1,""atoms"":[11,12]},{""type"":2,""atoms"":[12,13]},{""type"":1,""atoms"":[13,3]},{""type"":1,""atoms"":[13,14]},{""type"":2,""atoms"":[14,15]},{""type"":1,""atoms"":[14,16]},{""type"":1,""atoms"":[16,17]},{""type"":1,""atoms"":[17,18]}]}]}"
translation_to_graph_smiles_012_moljson,translation_to_graph_smiles_012,translation_to_graph,moljson,translation_to_graph,CN1C(=O)CC2(CC3(CCC(N)CC3)C2)NC1=O,outputs/responses/translation_to_graph_smiles_012_moljson.txt,True,True,CN1C(=O)CC2(CC3(CCC(N)CC3)C2)NC1=O,,,,"{""atoms"":[{""id"":""a1"",""element"":""C""},{""id"":""a2"",""element"":""N""},{""id"":""a3"",""element"":""C""},{""id"":""a4"",""element"":""O""},{""id"":""a5"",""element"":""C""},{""id"":""a6"",""element"":""C""},{""id"":""a7"",""element"":""C""},{""id"":""a8"",""element"":""C""},{""id"":""a9"",""element"":""C""},{""id"":""a10"",""element"":""C""},{""id"":""a11"",""element"":""C""},{""id"":""a12"",""element"":""N""},{""id"":""a13"",""element"":""C""},{""id"":""a14"",""element"":""C""},{""id"":""a15"",""element"":""C""},{""id"":""a16"",""element"":""N""},{""id"":""a17"",""element"":""C""},{""id"":""a18"",""element"":""O""}],""bonds"":[{""source"":""a1"",""target"":""a2"",""order"":1},{""source"":""a2"",""target"":""a3"",""order"":1},{""source"":""a3"",""target"":""a4"",""order"":2},{""source"":""a3"",""target"":""a5"",""order"":1},{""source"":""a5"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a7"",""order"":1},{""source"":""a7"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a9"",""order"":1},{""source"":""a9"",""target"":""a10"",""order"":1},{""source"":""a10"",""target"":""a11"",""order"":1},{""source"":""a11"",""target"":""a12"",""order"":1},{""source"":""a11"",""target"":""a13"",""order"":1},{""source"":""a13"",""target"":""a14"",""order"":1},{""source"":""a14"",""target"":""a8"",""order"":1},{""source"":""a8"",""target"":""a15"",""order"":1},{""source"":""a15"",""target"":""a6"",""order"":1},{""source"":""a6"",""target"":""a16"",""order"":1},{""source"":""a16"",""target"":""a17"",""order"":1},{""source"":""a17"",""target"":""a2"",""order"":1},{""source"":""a17"",""target"":""a18"",""order"":2}],""charges"":null,""aromatic_n_h"":null}"
